hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"City Hotel",1,22,2018,December,49,4,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",28,NULL,0,Transient,68,0,1,Canceled,11/25/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,26,2018,November,48,26,0,2,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",14,NULL,0,Group,85,0,0,Canceled,11/25/2018,0.1,Direct,12.99,BB
"City Hotel",1,2,2018,November,48,27,0,1,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,12,0,0,Canceled,11/25/2018,0.1,Groups,12.99,BB
"City Hotel",1,82,2018,December,49,5,2,1,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",6,NULL,0,Transient,70.3,0,2,Canceled,11/25/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,8,2018,November,48,27,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,64,0,0,Canceled,11/25/2018,0.1,Groups,12.99,BB
"City Hotel",1,3,2018,November,48,28,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,D,D,0,"No Deposit",83,NULL,0,Transient,77.6,0,1,Canceled,11/26/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,54,2018,December,49,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,1,"No Deposit",NULL,NULL,0,Transient-Party,81,0,0,Canceled,11/26/2018,0.1,Direct,12.99,BB
"City Hotel",1,54,2018,December,49,1,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,1,"No Deposit",NULL,NULL,0,Transient-Party,81,0,0,Canceled,11/26/2018,0.1,Direct,12.99,BB
"City Hotel",1,54,2018,December,49,1,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,81,0,0,Canceled,11/26/2018,0.1,Direct,12.99,BB
"City Hotel",1,74,2018,December,53,30,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,1,"No Deposit",9,NULL,0,Transient,113.4,0,1,Canceled,11/26/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,36,2018,December,53,31,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",9,NULL,0,Transient,123.3,0,0,Canceled,11/27/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,17,2018,December,49,4,2,2,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,101.5,0,2,Canceled,11/27/2018,0.1,Direct,12.99,BB
"City Hotel",1,0,2018,November,48,28,2,1,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,1,0,0,A,B,0,"No Deposit",12,NULL,0,Transient,65,0,0,Canceled,11/28/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,27,2018,December,50,6,2,1,2,0,0,SC,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Contract,100.43,0,0,Canceled,11/28/2018,0.3,"Online TA",35,SC
"City Hotel",1,0,2018,November,48,28,1,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,69,0,0,Canceled,11/28/2018,0.1,Direct,12.99,BB
"City Hotel",1,0,2018,November,48,28,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,65,0,0,Canceled,11/28/2018,0.1,Direct,12.99,BB
"City Hotel",1,96,2018,December,51,19,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Contract,76.5,0,2,Canceled,11/30/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,18,2018,December,49,4,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,B,B,0,"No Deposit",9,NULL,0,Contract,93.08,0,1,Canceled,11/30/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,3,2018,November,49,30,1,0,2,0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,"No Deposit",45,NULL,0,Transient,0,0,2,Canceled,11/30/2018,1,Complementary,12.99,BB
"City Hotel",1,25,2018,November,49,30,9,24,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,"No Deposit",NULL,NULL,0,Transient,98.33,0,0,Canceled,11/30/2018,0.1,Direct,12.99,BB
"City Hotel",1,35,2018,December,52,24,1,3,1,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",14,NULL,0,Transient,71.5,0,0,Canceled,12/1/2018,0.1,Direct,12.99,BB
"City Hotel",1,10,2018,December,49,3,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",7,NULL,0,Transient,72.21,0,0,Canceled,12/1/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,13,2018,December,50,8,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",8,NULL,0,Transient,97,0,0,Canceled,12/1/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,22,2018,December,51,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,"No Deposit",NULL,40,0,Transient-Party,65,0,0,Canceled,12/2/2018,0.15,Corporate,12.99,BB
"City Hotel",1,47,2018,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62,0,0,Canceled,12/2/2018,0.1,Groups,12.99,BB
"City Hotel",1,7,2018,December,49,5,0,1,2,1,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,119,0,3,Canceled,12/3/2018,0.1,Direct,12.99,BB
"City Hotel",1,19,2018,December,49,5,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",9,NULL,0,Contract,126,0,0,Canceled,12/3/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,24,2018,December,49,5,2,1,2,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,"No Deposit",NULL,143,0,Transient-Party,50,0,0,Canceled,12/3/2018,0.15,Corporate,12.99,BB
"City Hotel",1,40,2018,December,50,9,1,4,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",14,NULL,0,Group,83,0,0,Canceled,12/3/2018,0.1,Direct,12.99,BB
"City Hotel",1,46,2018,December,52,22,4,12,3,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,1,"No Deposit",NULL,NULL,0,Transient,102.25,0,0,Canceled,12/3/2018,0.1,Direct,12.99,BB
"City Hotel",1,46,2018,December,52,22,4,12,2,0,0,BB,AGO,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,72.25,0,0,Canceled,12/3/2018,0.1,Direct,12.99,BB
"City Hotel",1,24,2018,December,49,5,2,1,2,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,"No Deposit",NULL,143,0,Transient-Party,59.78,0,0,Canceled,12/3/2018,0.15,Corporate,12.99,BB
"City Hotel",1,12,2018,December,50,12,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Contract,87,0,1,Canceled,12/4/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,4,2018,December,49,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,65,0,2,Canceled,12/4/2018,0.1,Direct,12.99,BB
"City Hotel",1,58,2018,December,53,28,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",9,NULL,0,Transient,110.15,0,1,Canceled,12/4/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,6,2018,December,50,10,0,2,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,1,1,0,A,A,0,"No Deposit",6,NULL,0,Transient-Party,0,0,0,Canceled,12/4/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,61,2018,December,53,30,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,111.6,0,1,Canceled,12/7/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,33,2018,December,50,8,2,5,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",27,NULL,0,Transient,40,0,0,Canceled,12/7/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,16,2018,December,52,24,0,3,1,1,0,BB,PRT,Direct,Direct,1,1,0,A,A,0,"No Deposit",14,NULL,0,Transient,67.5,0,1,Canceled,12/8/2018,0.1,Direct,12.99,BB
"City Hotel",1,6,2018,December,50,10,0,2,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",6,NULL,0,Transient-Party,0,0,0,Canceled,12/9/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,0,2018,December,50,9,1,4,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,D,0,"No Deposit",NULL,NULL,0,Transient,95,0,0,Canceled,12/9/2018,0.1,Direct,12.99,BB
"City Hotel",1,292,2018,December,52,26,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient-Party,72.25,0,1,Canceled,12/9/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,42,2018,December,51,17,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",11,NULL,0,Transient,56.37,0,0,Canceled,12/10/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,36,2018,December,52,20,2,0,2,0,0,SC,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,87.3,0,1,Canceled,12/10/2018,0.3,"Online TA",35,SC
"City Hotel",1,21,2018,December,53,31,2,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",26,NULL,0,Transient,132.4,0,1,Canceled,12/11/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,0,2018,December,50,12,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,85,0,0,Canceled,12/12/2018,0.1,Direct,12.99,BB
"City Hotel",1,54,2018,December,52,24,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,87,0,2,Canceled,12/12/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,10,2018,December,51,14,1,5,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,75,0,2,Canceled,12/13/2018,0.1,Direct,12.99,BB
"City Hotel",1,10,2018,December,51,14,1,5,1,0,0,BB,PRT,Direct,Direct,0,1,0,A,D,0,"No Deposit",NULL,NULL,0,Transient,69,0,2,Canceled,12/13/2018,0.1,Direct,12.99,BB
"City Hotel",1,44,2018,December,53,28,1,0,2,0,0,SC,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,96.3,0,1,Canceled,12/14/2018,0.3,"Online TA",35,SC
"City Hotel",1,61,2018,December,52,24,0,3,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,2,"No Deposit",13,NULL,0,Group,107.2,0,1,Canceled,12/15/2018,0.3,"Offline TA/TO",17.99,HB
"City Hotel",1,61,2018,December,52,24,0,3,3,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,2,"No Deposit",13,NULL,0,Group,152.2,0,2,Canceled,12/15/2018,0.3,"Offline TA/TO",17.99,HB
"City Hotel",1,41,2018,December,53,30,0,4,2,0,0,SC,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",9,NULL,0,Contract,112.84,0,1,Canceled,12/15/2018,0.3,"Online TA",35,SC
"City Hotel",1,30,2018,December,51,19,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Contract,87,0,1,Canceled,12/16/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,61,2018,December,53,30,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,100.67,0,1,Canceled,12/17/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,9,2018,December,53,27,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,1,1,0,A,A,0,"No Deposit",21,NULL,0,Transient,70,0,0,Canceled,12/18/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,30,2018,December,52,26,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,87,0,2,Canceled,12/20/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,33,2018,December,53,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,"No Deposit",14,NULL,0,Transient,94.5,0,0,Canceled,12/21/2018,0.1,Direct,12.99,BB
"City Hotel",1,64,2018,December,53,31,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Transient,101.33,0,0,Canceled,12/21/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,44,2018,December,52,24,0,3,3,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,115,0,2,Canceled,12/21/2018,0.1,Direct,12.99,BB
"City Hotel",1,30,2018,December,53,28,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",8,NULL,0,Transient,67.5,0,0,Canceled,12/23/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,13,2018,December,53,28,2,5,2,0,0,BB,BRA,Direct,Direct,0,1,0,B,B,1,"No Deposit",NULL,NULL,0,Transient-Party,135.64,0,1,Canceled,12/23/2018,0.1,Direct,12.99,BB
"City Hotel",1,13,2018,December,53,28,2,5,0,2,0,BB,BRA,Direct,Direct,0,1,0,B,B,1,"No Deposit",NULL,NULL,0,Transient-Party,7.8,0,1,Canceled,12/23/2018,0.1,Direct,12.99,BB
"City Hotel",1,97,2018,December,53,28,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",83,NULL,0,Transient,70,0,1,Canceled,12/23/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,98,2018,December,53,28,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",83,NULL,0,Transient-Party,59.5,0,0,Canceled,12/23/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,20,2018,December,53,30,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,1,0,A,A,0,"No Deposit",3,NULL,0,Transient-Party,70,0,0,Canceled,12/23/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,72,2018,December,53,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,276.53,0,1,Canceled,12/24/2018,0.1,Direct,12.99,BB
"City Hotel",1,49,2018,December,53,30,0,4,1,1,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,"No Deposit",14,NULL,0,Transient,134,0,1,Canceled,12/24/2018,0.1,Direct,12.99,BB
"City Hotel",1,35,2018,December,53,28,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,D,D,0,"No Deposit",9,NULL,0,Contract,133.67,0,1,Canceled,12/26/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,57,2018,December,53,28,2,6,2,0,0,SC,PRT,"Online TA",TA/TO,0,1,0,D,D,1,"No Deposit",9,NULL,0,Contract,99.45,0,1,Canceled,12/26/2018,0.3,"Online TA",35,SC
"City Hotel",1,105,2018,December,53,31,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,1,0,A,A,0,"No Deposit",9,NULL,0,Contract,76.5,0,1,Canceled,12/28/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,0,2018,December,53,28,1,2,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,1,0,0,A,D,0,"No Deposit",28,NULL,0,Transient,58,0,0,Canceled,12/28/2018,0.3,"Offline TA/TO",12.99,BB
"City Hotel",1,0,2018,December,53,28,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,1,0,0,A,A,0,"No Deposit",152,NULL,0,Transient,72.67,0,0,Canceled,12/29/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,1,2018,December,53,28,0,4,2,0,1,BB,PRT,Groups,TA/TO,0,0,0,B,B,2,"No Deposit",29,NULL,0,Transient,72.5,0,2,Canceled,12/29/2018,0.1,Groups,12.99,BB
"City Hotel",1,72,2018,December,53,30,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,110.8,0,1,Canceled,12/30/2018,0.3,"Online TA",12.99,BB
"City Hotel",1,65,2018,December,53,30,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",9,NULL,0,Transient,96.2,0,1,Canceled,12/30/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,342,2018,July,27,1,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,3,"No Deposit",NULL,NULL,0,Transient,0,0,0,Check-Out,7/1/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,737,2018,July,27,1,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,4,"No Deposit",NULL,NULL,0,Transient,0,0,0,Check-Out,7/1/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,7,2018,July,27,1,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,C,0,"No Deposit",NULL,NULL,0,Transient,75,0,0,Check-Out,7/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,13,2018,July,27,1,0,1,1,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",304,NULL,0,Transient,75,0,0,Check-Out,7/2/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,14,2018,July,27,1,0,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,98,0,1,Check-Out,7/3/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,27,1,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",NULL,NULL,0,Transient,107,0,0,Check-Out,7/3/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,9,2018,July,27,1,0,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",303,NULL,0,Transient,103,0,1,Check-Out,7/3/2018,0.1,Direct,21.99,FB
"Resort Hotel",0,35,2018,July,27,1,0,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,145,0,0,Check-Out,7/5/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,68,2018,July,27,1,0,4,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,NULL,0,Transient,97,0,3,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,18,2018,July,27,1,0,4,2,1,0,HB,ESP,"Online TA",TA/TO,0,0,0,G,G,1,"No Deposit",241,NULL,0,Transient,154.77,0,1,Check-Out,7/5/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,37,2018,July,27,1,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,NULL,0,Transient,94.71,0,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,68,2018,July,27,1,0,4,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,NULL,0,Transient,97,0,3,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,37,2018,July,27,1,0,4,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",8,NULL,0,Contract,97.5,0,0,Check-Out,7/5/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,12,2018,July,27,1,0,1,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,NULL,0,Transient,88.2,0,0,Check-Out,7/2/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,27,1,0,1,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,"No Deposit",NULL,110,0,Transient,107.42,0,0,Check-Out,7/2/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,7,2018,July,27,1,0,4,2,0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,NULL,0,Transient,153,0,1,Check-Out,7/5/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,37,2018,July,27,1,1,4,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,97.29,0,1,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,72,2018,July,27,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,"No Deposit",250,NULL,0,Transient,84.67,0,1,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,72,2018,July,27,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient,99.67,0,1,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,127,2018,July,27,1,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,I,0,"No Deposit",115,NULL,0,Contract,94.95,0,1,Check-Out,7/1/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,78,2018,July,27,1,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",5,NULL,0,Transient,63.6,1,0,Check-Out,7/8/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,48,2018,July,27,1,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Contract,79.5,0,0,Check-Out,7/8/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,77,2018,July,27,1,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,94,0,0,Check-Out,7/8/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,99,2018,July,27,1,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,87.3,1,1,Check-Out,7/8/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,118,2018,July,27,1,4,10,1,0,0,BB,NULL,Direct,Direct,0,0,0,A,A,2,"No Deposit",NULL,NULL,0,Transient,62,0,2,Check-Out,7/15/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,95,2018,July,27,1,4,11,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,63.86,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,69,2018,July,27,2,2,4,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,A,C,0,"No Deposit",175,NULL,0,Transient,65.5,0,0,Check-Out,7/8/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,15,2018,July,27,2,1,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,98,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,36,2018,July,27,2,1,3,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,108.8,0,1,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,70,2018,July,27,2,2,3,2,0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,137,0,1,Check-Out,7/7/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,45,2018,July,27,2,2,3,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Contract,79.5,0,0,Check-Out,7/7/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,16,2018,July,27,2,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,"No Deposit",NULL,NULL,0,Transient,123,0,0,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,107,2018,July,27,2,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,110.7,0,2,Check-Out,7/9/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,96,2018,July,27,2,2,5,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",134,NULL,0,Transient,58.95,0,1,Check-Out,7/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,113,2018,July,27,2,2,5,2,0,0,BB,NOR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",156,NULL,0,Transient-Party,82.88,0,2,Check-Out,7/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,27,2,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,B,1,"No Deposit",243,NULL,0,Contract,82.35,0,0,Check-Out,7/9/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,50,2018,July,27,2,2,5,2,0,0,HB,IRL,"Online TA",TA/TO,0,0,0,E,F,1,"No Deposit",241,NULL,0,Transient,119.35,0,1,Check-Out,7/9/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,113,2018,July,27,2,2,5,2,0,0,BB,NOR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,NULL,0,Transient-Party,67.58,0,2,Check-Out,7/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,93,2018,July,27,2,3,8,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",156,NULL,0,Contract,56.01,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,76,2018,July,27,2,4,10,2,0,0,BB,OMN,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Contract,110.7,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,3,2018,July,27,2,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,88.2,1,0,Check-Out,7/3/2018,0.3,"Online TA",12.99,BB
